venue,ticker,pr_open,pr_high,pr_low,pr_close,volume,turnover,valid_time
MOEX,HKDRUB_TOM,7.8,7.8,7.8,7.8,1000,7800,2022-11-14 03:50:00+00:00
MOEX,HKDRUB_TOM,7.8298,7.8298,7.8,7.8099,49000,382775,2022-11-14 04:00:00+00:00
MOEX,HKDRUB_TOM,7.808,7.8099,7.7824,7.8098,143000,1116301,2022-11-14 04:10:00+00:00
MOEX,HKDRUB_TOM,7.7826,7.8086,7.7825,7.8083,71000,553668,2022-11-14 04:20:00+00:00
MOEX,HKDRUB_TOM,7.7833,7.8098,7.7833,7.7854,95000,740667,2022-11-14 04:30:00+00:00
MOEX,HKDRUB_TOM,7.8096,7.8099,7.7853,7.7901,99000,772450,2022-11-14 04:40:00+00:00
MOEX,HKDRUB_TOM,7.79,7.7998,7.79,7.79,79000,616145,2022-11-14 04:50:00+00:00
MOEX,HKDRUB_TOM,7.7999,7.8049,7.79,7.802,274000,2137039,2022-11-14 05:00:00+00:00
MOEX,HKDRUB_TOM,7.8,7.835,7.7901,7.8349,755000,5905107,2022-11-14 05:10:00+00:00
MOEX,HKDRUB_TOM,7.8311,7.8311,7.7904,7.8299,452000,3537100,2022-11-14 05:20:00+00:00
MOEX,HKDRUB_TOM,7.827,7.83,7.8,7.8199,262000,2047063,2022-11-14 05:30:00+00:00
MOEX,HKDRUB_TOM,7.81,7.8199,7.8021,7.8021,123000,961397,2022-11-14 05:40:00+00:00
MOEX,HKDRUB_TOM,7.8199,7.8249,7.8101,7.82,68000,531913,2022-11-14 05:50:00+00:00
MOEX,HKDRUB_TOM,7.82,7.82,7.7906,7.8198,750000,5854728,2022-11-14 06:00:00+00:00
MOEX,HKDRUB_TOM,7.8198,7.8198,7.8122,7.8149,156000,1219549,2022-11-14 06:10:00+00:00
MOEX,HKDRUB_TOM,7.8148,7.8196,7.8003,7.81,252000,1969981,2022-11-14 06:20:00+00:00
MOEX,HKDRUB_TOM,7.8194,7.8195,7.8003,7.8098,255000,1992274,2022-11-14 06:30:00+00:00
MOEX,HKDRUB_TOM,7.8098,7.8147,7.8,7.8147,179000,1398213,2022-11-14 06:40:00+00:00
MOEX,HKDRUB_TOM,7.8147,7.8149,7.805,7.8099,347000,2709445,2022-11-14 06:50:00+00:00
MOEX,HKDRUB_TOM,7.8099,7.81,7.7999,7.7999,1699000,13256587,2022-11-14 07:00:00+00:00
MOEX,HKDRUB_TOM,7.7999,7.8148,7.7929,7.7929,2359000,18402608,2022-11-14 07:10:00+00:00
MOEX,HKDRUB_TOM,7.7929,7.8,7.7911,7.7911,526000,4100352,2022-11-14 07:20:00+00:00
MOEX,HKDRUB_TOM,7.7979,7.8,7.7915,7.7998,382000,2979550,2022-11-14 07:30:00+00:00
MOEX,HKDRUB_TOM,7.7998,7.7998,7.7801,7.7802,1495000,11647799,2022-11-14 07:40:00+00:00
MOEX,HKDRUB_TOM,7.7899,7.79,7.7821,7.79,177000,1378413,2022-11-14 07:50:00+00:00
MOEX,HKDRUB_TOM,7.79,7.795,7.7831,7.7948,888000,6920834,2022-11-14 08:00:00+00:00
MOEX,HKDRUB_TOM,7.7948,7.795,7.79,7.795,607000,4731508,2022-11-14 08:10:00+00:00
MOEX,HKDRUB_TOM,7.795,7.795,7.79,7.79,257000,2003046,2022-11-14 08:20:00+00:00
MOEX,HKDRUB_TOM,7.79,7.795,7.7822,7.7949,301000,2345579,2022-11-14 08:30:00+00:00
MOEX,HKDRUB_TOM,7.7949,7.795,7.7851,7.7853,219000,1705980,2022-11-14 08:40:00+00:00
MOEX,HKDRUB_TOM,7.7949,7.795,7.7853,7.795,216000,1683156,2022-11-14 08:50:00+00:00
MOEX,HKDRUB_TOM,7.795,7.795,7.7901,7.7901,252000,1964209,2022-11-14 09:00:00+00:00
MOEX,HKDRUB_TOM,7.7902,7.794,7.7856,7.79,1321000,10294025,2022-11-14 09:10:00+00:00
MOEX,HKDRUB_TOM,7.79,7.7901,7.7861,7.7901,186000,1448873,2022-11-14 09:20:00+00:00
MOEX,HKDRUB_TOM,7.7871,7.7901,7.7871,7.7901,179000,1394141,2022-11-14 09:30:00+00:00
MOEX,HKDRUB_TOM,7.7901,7.7945,7.79,7.7945,238000,1854445,2022-11-14 09:40:00+00:00
MOEX,HKDRUB_TOM,7.7945,7.7998,7.79,7.7998,174000,1356337,2022-11-14 09:50:00+00:00
MOEX,HKDRUB_TOM,7.7998,7.8049,7.7898,7.8049,84000,655194,2022-11-14 10:00:00+00:00
MOEX,HKDRUB_TOM,7.8049,7.805,7.7877,7.8049,106000,826287,2022-11-14 10:10:00+00:00
MOEX,HKDRUB_TOM,7.8049,7.81,7.7901,7.8099,248000,1936054,2022-11-14 10:20:00+00:00
MOEX,HKDRUB_TOM,7.8099,7.8099,7.8,7.8099,131000,1022963,2022-11-14 10:30:00+00:00
MOEX,HKDRUB_TOM,7.8099,7.8099,7.7907,7.805,514000,4009109,2022-11-14 10:40:00+00:00
MOEX,HKDRUB_TOM,7.8049,7.805,7.7909,7.8048,1140000,8897556,2022-11-14 10:50:00+00:00
MOEX,HKDRUB_TOM,7.8048,7.805,7.804,7.805,3161000,24671555,2022-11-14 11:00:00+00:00
MOEX,HKDRUB_TOM,7.805,7.805,7.7915,7.805,8632000,67371019,2022-11-14 11:10:00+00:00
MOEX,HKDRUB_TOM,7.805,7.805,7.7921,7.805,3583000,27963601,2022-11-14 11:20:00+00:00
MOEX,HKDRUB_TOM,7.805,7.805,7.7921,7.8049,185000,1443812,2022-11-14 11:30:00+00:00
MOEX,HKDRUB_TOM,7.8049,7.809,7.7931,7.809,358000,2794310,2022-11-14 11:40:00+00:00
MOEX,HKDRUB_TOM,7.809,7.8149,7.8004,7.8149,126000,984027,2022-11-14 11:50:00+00:00
MOEX,HKDRUB_TOM,7.8149,7.8149,7.8128,7.8149,138000,1078446,2022-11-14 12:00:00+00:00
MOEX,HKDRUB_TOM,7.8149,7.8149,7.8148,7.8149,343000,2680509,2022-11-14 12:10:00+00:00
MOEX,HKDRUB_TOM,7.8149,7.8197,7.8128,7.8197,65000,508032,2022-11-14 12:20:00+00:00
MOEX,HKDRUB_TOM,7.8197,7.8198,7.8128,7.8131,25000,195418,2022-11-14 12:30:00+00:00
MOEX,HKDRUB_TOM,7.8198,7.8199,7.8131,7.8196,235000,1837089,2022-11-14 12:40:00+00:00
MOEX,HKDRUB_TOM,7.8195,7.8195,7.7951,7.7999,577000,4503831,2022-11-14 12:50:00+00:00
MOEX,HKDRUB_TOM,7.798,7.7999,7.798,7.7999,44000,343185,2022-11-14 13:00:00+00:00
MOEX,HKDRUB_TOM,7.7999,7.8,7.7954,7.7999,74000,577141,2022-11-14 13:10:00+00:00
MOEX,HKDRUB_TOM,7.7999,7.7999,7.7879,7.7899,468000,3647447,2022-11-14 13:20:00+00:00
MOEX,HKDRUB_TOM,7.7899,7.79,7.7899,7.79,288000,2243501,2022-11-14 13:30:00+00:00
MOEX,HKDRUB_TOM,7.79,7.79,7.7819,7.7899,579000,4508566,2022-11-14 13:40:00+00:00
MOEX,HKDRUB_TOM,7.7899,7.7899,7.781,7.7897,84000,654185,2022-11-14 13:50:00+00:00
MOEX,HKDRUB_TOM,7.7897,7.79,7.7812,7.7899,72000,560822,2022-11-14 14:00:00+00:00
MOEX,HKDRUB_TOM,7.7899,7.79,7.7812,7.79,137000,1067121,2022-11-14 14:10:00+00:00
MOEX,HKDRUB_TOM,7.79,7.79,7.7821,7.79,271000,2110047,2022-11-14 14:20:00+00:00
MOEX,TRYRUB_TOM,3.27,3.28,3.27,3.28,5000,16385,2022-11-14 04:00:00+00:00
MOEX,TRYRUB_TOM,3.2628,3.2628,3.2481,3.2481,11000,35774,2022-11-14 04:20:00+00:00
MOEX,TRYRUB_TOM,3.2749,3.2749,3.2749,3.2749,1000,3274,2022-11-14 04:50:00+00:00
MOEX,TRYRUB_TOM,3.2501,3.2501,3.2501,3.2501,32000,104003,2022-11-14 05:00:00+00:00
MOEX,TRYRUB_TOM,3.2502,3.2502,3.2501,3.2501,62000,201512,2022-11-14 05:10:00+00:00
MOEX,TRYRUB_TOM,3.2485,3.2699,3.2481,3.2502,201000,655241,2022-11-14 05:20:00+00:00
MOEX,TRYRUB_TOM,3.2513,3.2513,3.2513,3.2513,1000,3251,2022-11-14 05:40:00+00:00
MOEX,TRYRUB_TOM,3.2689,3.2689,3.265,3.265,66000,215589,2022-11-14 06:00:00+00:00
MOEX,TRYRUB_TOM,3.265,3.265,3.265,3.265,5000,16325,2022-11-14 06:20:00+00:00
MOEX,TRYRUB_TOM,3.2645,3.2649,3.2645,3.2649,10000,32645,2022-11-14 06:40:00+00:00
MOEX,TRYRUB_TOM,3.2642,3.2642,3.2642,3.2642,9000,29377,2022-11-14 06:50:00+00:00
MOEX,TRYRUB_TOM,3.2642,3.2642,3.26,3.26,39000,127219,2022-11-14 07:00:00+00:00
MOEX,TRYRUB_TOM,3.26,3.2622,3.26,3.2622,40000,130444,2022-11-14 07:10:00+00:00
MOEX,TRYRUB_TOM,3.26,3.26,3.26,3.26,1000,3260,2022-11-14 07:20:00+00:00
MOEX,TRYRUB_TOM,3.26,3.2622,3.25,3.25,1877000,6104181,2022-11-14 07:30:00+00:00
MOEX,TRYRUB_TOM,3.25,3.25,3.25,3.25,4000,13000,2022-11-14 07:40:00+00:00
MOEX,TRYRUB_TOM,3.25,3.25,3.22,3.22,1693000,5479957,2022-11-14 07:50:00+00:00
MOEX,TRYRUB_TOM,3.2601,3.2601,3.2377,3.2377,165000,537829,2022-11-14 08:00:00+00:00
MOEX,TRYRUB_TOM,3.2499,3.2499,3.2487,3.2487,11000,35747,2022-11-14 08:10:00+00:00
MOEX,TRYRUB_TOM,3.2481,3.2481,3.2251,3.2295,55000,177522,2022-11-14 08:20:00+00:00
MOEX,TRYRUB_TOM,3.2321,3.2476,3.2262,3.2262,186000,600752,2022-11-14 08:30:00+00:00
MOEX,TRYRUB_TOM,3.2436,3.2436,3.2436,3.2436,2000,6487,2022-11-14 08:40:00+00:00
MOEX,TRYRUB_TOM,3.2436,3.2596,3.2322,3.2585,1208000,3930549,2022-11-14 08:50:00+00:00
MOEX,TRYRUB_TOM,3.2549,3.2549,3.2549,3.2549,5000,16274,2022-11-14 09:00:00+00:00
MOEX,TRYRUB_TOM,3.2501,3.2542,3.25,3.2542,747000,2427764,2022-11-14 09:10:00+00:00
MOEX,TRYRUB_TOM,3.2501,3.2501,3.2501,3.2501,15000,48751,2022-11-14 09:20:00+00:00
MOEX,TRYRUB_TOM,3.2535,3.2549,3.2501,3.2549,457000,1487324,2022-11-14 09:30:00+00:00
MOEX,TRYRUB_TOM,3.2549,3.2549,3.2501,3.2501,23000,74771,2022-11-14 09:40:00+00:00
MOEX,TRYRUB_TOM,3.2549,3.2549,3.2501,3.2501,26000,84579,2022-11-14 09:50:00+00:00
MOEX,TRYRUB_TOM,3.2549,3.2549,3.2549,3.2549,25000,81372,2022-11-14 10:00:00+00:00
MOEX,TRYRUB_TOM,3.253,3.253,3.2501,3.2501,3000,9753,2022-11-14 10:10:00+00:00
MOEX,TRYRUB_TOM,3.2549,3.2565,3.248,3.248,405000,1316731,2022-11-14 10:20:00+00:00
MOEX,TRYRUB_TOM,3.2501,3.2501,3.2501,3.2501,20000,65002,2022-11-14 10:50:00+00:00
MOEX,TRYRUB_TOM,3.2549,3.2549,3.2549,3.2549,14000,45568,2022-11-14 11:00:00+00:00
MOEX,TRYRUB_TOM,3.2549,3.2549,3.2481,3.2481,56000,182254,2022-11-14 11:10:00+00:00
MOEX,TRYRUB_TOM,3.2549,3.255,3.2549,3.255,126000,410121,2022-11-14 11:20:00+00:00
MOEX,TRYRUB_TOM,3.255,3.2649,3.2501,3.2649,10093000,32907796,2022-11-14 12:00:00+00:00
MOEX,TRYRUB_TOM,3.2635,3.2635,3.251,3.251,6000,19568,2022-11-14 12:10:00+00:00
MOEX,TRYRUB_TOM,3.264,3.264,3.26,3.26,1217000,3967460,2022-11-14 12:20:00+00:00
MOEX,TRYRUB_TOM,3.26,3.2649,3.251,3.2649,1422000,4641640,2022-11-14 12:30:00+00:00
MOEX,TRYRUB_TOM,3.2639,3.2649,3.25,3.25,2115000,6891004,2022-11-14 12:50:00+00:00
MOEX,TRYRUB_TOM,3.25,3.25,3.25,3.25,11000,35750,2022-11-14 13:00:00+00:00
MOEX,TRYRUB_TOM,3.25,3.25,3.25,3.25,1000,3250,2022-11-14 13:10:00+00:00
MOEX,TRYRUB_TOM,3.25,3.25,3.2402,3.25,24000,77980,2022-11-14 13:20:00+00:00
MOEX,TRYRUB_TOM,3.25,3.25,3.25,3.25,394000,1280500,2022-11-14 13:30:00+00:00
MOEX,TRYRUB_TOM,3.2404,3.25,3.2404,3.25,2000,6490,2022-11-14 13:40:00+00:00
MOEX,TRYRUB_TOM,3.2419,3.2497,3.2403,3.2497,16000,51915,2022-11-14 14:10:00+00:00
MOEX,TRYRUB_TOM,3.2497,3.25,3.2403,3.2495,299000,971669,2022-11-14 14:20:00+00:00
MOEX,EURUSD000TOM,1.02989,1.02989,1.02968,1.02968,100000,102978,2022-11-14 04:00:00+00:00
MOEX,EURUSD000TOM,1.03311,1.03311,1.02923,1.02923,151000,155424,2022-11-14 04:10:00+00:00
MOEX,EURUSD000TOM,1.03138,1.03138,1.03138,1.03138,1000,1031,2022-11-14 04:20:00+00:00
MOEX,EURUSD000TOM,1.02852,1.02858,1.02852,1.02858,468000,481364,2022-11-14 04:40:00+00:00
MOEX,EURUSD000TOM,1.02874,1.02874,1.02874,1.02874,55000,56580,2022-11-14 05:00:00+00:00
MOEX,EURUSD000TOM,1.02848,1.02863,1.02848,1.02863,101000,103883,2022-11-14 05:10:00+00:00
MOEX,EURUSD000TOM,1.02799,1.02799,1.02799,1.02799,48000,49343,2022-11-14 05:40:00+00:00
MOEX,EURUSD000TOM,1.02779,1.02857,1.02779,1.02857,100000,102818,2022-11-14 06:00:00+00:00
MOEX,EURUSD000TOM,1.02899,1.0296,1.02899,1.0296,425000,437382,2022-11-14 06:30:00+00:00
MOEX,EURUSD000TOM,1.0296,1.03,1.02959,1.03,160000,164755,2022-11-14 06:40:00+00:00
MOEX,EURUSD000TOM,1.0303,1.03049,1.0303,1.03049,53000,54607,2022-11-14 06:50:00+00:00
MOEX,EURUSD000TOM,1.03018,1.03038,1.02779,1.02801,2111000,2172429,2022-11-14 07:00:00+00:00
MOEX,EURUSD000TOM,1.02801,1.02814,1.02715,1.028,7416000,7622959,2022-11-14 07:10:00+00:00
MOEX,EURUSD000TOM,1.028,1.02876,1.02758,1.028,3838000,3945564,2022-11-14 07:20:00+00:00
MOEX,EURUSD000TOM,1.02809,1.02926,1.02809,1.02923,1901000,1955798,2022-11-14 07:30:00+00:00
MOEX,EURUSD000TOM,1.02923,1.03,1.029,1.03,1818000,1871196,2022-11-14 07:40:00+00:00
MOEX,EURUSD000TOM,1.02936,1.03032,1.029,1.03,2993000,3081813,2022-11-14 07:50:00+00:00
MOEX,EURUSD000TOM,1.02983,1.03066,1.02948,1.02965,684000,704577,2022-11-14 08:00:00+00:00
MOEX,EURUSD000TOM,1.03037,1.033,1.03037,1.03138,2277000,2349411,2022-11-14 08:10:00+00:00
MOEX,EURUSD000TOM,1.03153,1.03189,1.03095,1.03167,1803000,1860233,2022-11-14 08:20:00+00:00
MOEX,EURUSD000TOM,1.03177,1.032,1.03104,1.03104,1419000,1464002,2022-11-14 08:30:00+00:00
MOEX,EURUSD000TOM,1.03118,1.03247,1.03118,1.03235,4276000,4411049,2022-11-14 08:40:00+00:00
MOEX,EURUSD000TOM,1.03246,1.0325,1.032,1.0322,870000,898206,2022-11-14 08:50:00+00:00
MOEX,EURUSD000TOM,1.0319,1.03213,1.03107,1.03107,5577000,5754819,2022-11-14 09:00:00+00:00
MOEX,EURUSD000TOM,1.03126,1.03129,1.0312,1.0312,1444000,1489072,2022-11-14 09:10:00+00:00
MOEX,EURUSD000TOM,1.0312,1.0312,1.02962,1.03025,868000,894250,2022-11-14 09:20:00+00:00
MOEX,EURUSD000TOM,1.03001,1.03076,1.03,1.0302,1299000,1338241,2022-11-14 09:30:00+00:00
MOEX,EURUSD000TOM,1.0302,1.03052,1.03,1.03042,1163000,1198028,2022-11-14 09:40:00+00:00
MOEX,EURUSD000TOM,1.03034,1.03133,1.03012,1.031,890000,917450,2022-11-14 09:50:00+00:00
MOEX,EURUSD000TOM,1.031,1.03221,1.031,1.03185,5939000,6126716,2022-11-14 10:00:00+00:00
MOEX,EURUSD000TOM,1.03175,1.03196,1.0306,1.03099,1653000,1704231,2022-11-14 10:10:00+00:00
MOEX,EURUSD000TOM,1.03073,1.03073,1.0306,1.0306,3812000,3928656,2022-11-14 10:20:00+00:00
MOEX,EURUSD000TOM,1.0306,1.0306,1.03,1.03,6519000,6718193,2022-11-14 10:30:00+00:00
MOEX,EURUSD000TOM,1.0301,1.03021,1.0292,1.02999,3284000,3381148,2022-11-14 10:40:00+00:00
MOEX,EURUSD000TOM,1.02994,1.0305,1.02957,1.02978,1596000,1644180,2022-11-14 10:50:00+00:00
MOEX,EURUSD000TOM,1.02923,1.02927,1.02652,1.02763,6376000,6551479,2022-11-14 11:00:00+00:00
MOEX,EURUSD000TOM,1.02729,1.0278,1.02648,1.02768,3670000,3768473,2022-11-14 11:10:00+00:00
MOEX,EURUSD000TOM,1.02722,1.02722,1.02583,1.02694,1235000,1267893,2022-11-14 11:20:00+00:00
MOEX,EURUSD000TOM,1.02513,1.02657,1.025,1.02552,4130000,4234911,2022-11-14 11:30:00+00:00
MOEX,EURUSD000TOM,1.0256,1.026,1.02481,1.026,2167000,2222161,2022-11-14 11:40:00+00:00
MOEX,EURUSD000TOM,1.02533,1.02585,1.0242,1.0242,2953000,3026523,2022-11-14 11:50:00+00:00
MOEX,EURUSD000TOM,1.02404,1.0272,1.02394,1.0255,5309000,5445656,2022-11-14 12:00:00+00:00
MOEX,EURUSD000TOM,1.0255,1.02669,1.02442,1.02522,3153000,3233244,2022-11-14 12:10:00+00:00
MOEX,EURUSD000TOM,1.02534,1.02566,1.02452,1.02566,2634000,2699567,2022-11-14 12:20:00+00:00
MOEX,EURUSD000TOM,1.02593,1.028,1.02582,1.0279,2079000,2135237,2022-11-14 12:30:00+00:00
MOEX,EURUSD000TOM,1.02795,1.02983,1.02774,1.02983,3440000,3537978,2022-11-14 12:40:00+00:00
MOEX,EURUSD000TOM,1.02956,1.03005,1.02925,1.03005,987000,1016547,2022-11-14 12:50:00+00:00
MOEX,EURUSD000TOM,1.03014,1.03015,1.02836,1.02943,985000,1013817,2022-11-14 13:00:00+00:00
MOEX,EURUSD000TOM,1.02984,1.03034,1.02939,1.03034,833000,857628,2022-11-14 13:10:00+00:00
MOEX,EURUSD000TOM,1.02997,1.03004,1.02963,1.02963,215000,221397,2022-11-14 13:20:00+00:00
MOEX,EURUSD000TOM,1.02925,1.02925,1.029,1.029,1500000,1543644,2022-11-14 13:30:00+00:00
MOEX,EURUSD000TOM,1.0291,1.02952,1.02907,1.02909,601000,618518,2022-11-14 13:40:00+00:00
MOEX,EURUSD000TOM,1.02908,1.03041,1.02908,1.03041,470000,484079,2022-11-14 13:50:00+00:00
MOEX,EURUSD000TOM,1.03061,1.03061,1.02987,1.02993,461000,474905,2022-11-14 14:00:00+00:00
MOEX,EURUSD000TOM,1.02999,1.03119,1.02999,1.03115,480000,494761,2022-11-14 14:10:00+00:00
